0.0	0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0	0.0
0.0	675.3	1865.7	2654.6	3302.9
0.0	687.9	1713.9	2554.3	3381.3
0.0	722.3	1732.0	2545.4	3468.2
0.0	734.7	1617.9	2517.0	3423.5
0.0	821.7	1644.1	2519.8	3403.9
0.0	846.1	1785.2	2614.6	3439.8
0.0	731.5	1674.5	2391.3	3371.2
0.0	706.3	1678.0	2335.0	3339.5
0.0	644.5	1588.1	2248.0	3422.5
0.0	574.4	1206.9	2221.3	3420.4
190.5	551.2	1145.4	2197.0	3268.2
0.0	545.0	1163.1	2115.9	3248.6
222.2	721.6	1313.2	2122.3	3302.0
211.9	599.1	1310.4	2151.4	3199.6
206.9	623.1	1703.1	2501.2	3472.3
0.0	574.9	1735.0	2608.6	3573.4
0.0	534.3	1736.1	2573.6	3591.4
0.0	541.7	1778.5	2513.2	3613.1
128.0	549.5	1822.3	2545.1	3575.2
131.2	574.2	1856.7	2555.0	3543.3
131.4	582.3	1849.5	2555.2	3536.2
133.6	581.4	1865.7	2575.4	3589.4
140.4	594.6	1879.6	2585.7	3570.9
142.4	557.8	1890.7	2624.4	3541.4
146.8	580.7	1862.7	2638.6	3506.9
149.5	563.8	1846.1	2658.4	3558.9
153.6	542.6	1784.7	2615.0	3586.8
155.8	553.3	1660.9	2525.2	3566.0
153.6	576.2	1639.4	2358.9	3360.0
159.9	594.2	1643.1	2360.5	3346.3
159.6	575.6	1643.3	2298.7	3217.5
160.0	562.9	1793.8	2478.1	3577.3
157.9	551.8	1987.9	2658.7	3633.0
156.9	512.9	2139.4	2716.1	3563.3
150.9	520.7	2176.5	2731.4	3514.4
146.4	505.1	2227.9	2726.0	3420.7
143.7	505.6	2279.0	2753.3	3404.8
142.1	514.9	2301.4	2678.0	3355.7
143.1	504.8	2329.3	2696.7	3462.5
143.8	488.7	2345.9	2695.1	3529.3
144.5	494.3	2320.2	2713.3	3492.2
145.0	459.9	2315.1	2708.2	3458.9
146.6	462.8	2286.0	2676.0	3447.7
146.4	456.4	2287.3	2696.9	3456.4
143.2	464.0	2236.5	2675.4	3418.3
141.2	457.9	2202.0	2651.3	3377.0
139.2	457.4	2137.3	2533.4	3339.6
135.6	493.4	2055.0	2566.8	3245.3
133.1	510.0	1974.5	2507.9	3176.2
129.4	529.2	1893.2	2460.4	3184.7
125.0	557.0	1839.3	2393.0	3153.9
124.1	600.5	1754.9	2353.1	3043.8
125.6	550.5	1688.4	2288.2	2908.6
128.2	545.6	1645.1	2236.3	2875.1
134.6	559.9	1606.1	2121.1	2815.1
139.0	540.4	1574.0	1978.1	2789.0
141.4	530.6	1520.6	1936.6	2805.3
142.2	545.3	1456.9	1899.0	2803.7
141.5	527.2	1438.4	1902.6	2988.2
141.2	531.4	1414.5	1854.3	2950.2
140.8	541.4	1418.7	1829.6	2850.7
141.3	531.1	1428.0	1842.3	2872.6
141.9	536.6	1431.4	1838.0	3051.6
143.0	523.4	1447.2	1848.7	3359.1
144.0	500.5	1449.2	1833.6	3476.7
143.7	488.2	1485.9	1821.6	3160.4
143.1	448.6	1525.2	1818.2	2854.9
141.9	436.3	1537.4	1823.1	2681.0
