0.0	0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0	0.0
0.0	903.4	2415.0	3249.5	4381.2
0.0	1144.7	2441.3	3363.3	4460.7
0.0	1190.3	2440.8	3395.6	4462.8
0.0	1026.7	2241.6	3250.5	4288.0
0.0	971.1	2127.7	3172.3	4324.2
0.0	958.1	2335.9	3243.5	4333.7
0.0	1036.9	2403.3	3274.9	4338.3
0.0	926.6	2250.4	3358.5	4390.1
0.0	968.4	2233.7	3287.0	4289.0
0.0	980.7	2140.9	3046.4	4220.0
0.0	1124.3	2245.9	3224.1	4217.9
0.0	1108.4	2133.5	3325.8	4255.1
0.0	844.6	2149.7	3260.9	4196.9
0.0	866.9	2097.8	3216.3	4123.5
0.0	808.1	1995.9	3065.2	4022.9
0.0	811.9	2027.5	3062.1	3971.8
236.0	886.7	2103.1	3120.7	4069.7
0.0	790.7	2069.9	3113.3	3961.9
0.0	842.5	2047.2	3091.6	3903.3
219.4	870.8	2042.5	3111.5	3957.2
200.4	840.7	2053.1	3128.6	3975.3
204.8	796.1	2037.7	3104.3	3868.0
196.6	816.2	2005.1	3018.1	3999.6
190.2	612.5	2002.9	2775.8	4280.1
185.7	543.6	2027.3	2805.0	4328.6
185.8	508.3	2000.4	2873.7	4243.4
188.2	470.3	2001.0	2898.7	4350.0
190.2	437.6	2013.4	2922.3	4370.9
195.3	582.6	2054.1	2951.8	4248.3
198.6	1158.1	2488.9	3601.4	4303.3
191.2	1030.2	2402.8	3678.8	4299.0
63.5	989.7	2316.7	3407.9	4257.4
65.2	1020.2	2363.4	3564.3	4394.9
112.9	964.5	2294.2	3597.7	4505.6
0.0	909.6	2326.1	3639.8	4650.4
218.2	1047.1	2403.0	3673.9	4630.4
171.4	1073.8	2215.6	3479.5	4541.2
272.7	986.0	2241.8	3442.0	4502.8
0.0	928.7	2122.5	3348.0	4518.9
90.9	1022.8	2004.8	3369.5	4559.9
76.4	1078.2	2137.7	3365.9	4581.8
571.4	828.2	2240.2	3264.1	4653.3
300.0	912.4	2111.0	3183.8	4591.5
0.0	886.3	1936.8	3006.6	4481.3
0.0	703.9	1848.5	2873.2	4517.1
0.0	594.5	1854.7	2850.4	4370.5
234.5	599.8	1890.5	2798.0	4168.6
222.6	611.6	1861.8	2770.6	4084.3
216.0	601.4	1828.0	2745.6	4041.1
213.5	574.2	1717.4	2724.8	4028.8
212.4	572.0	1676.8	2745.4	4004.4
211.1	563.4	1686.6	2766.2	4026.0
210.9	548.9	1687.9	2777.6	4059.0
212.4	576.5	1746.8	2776.5	4039.8
213.9	639.5	1790.6	2752.8	4062.7
216.6	760.6	1884.9	2747.7	4062.6
211.1	666.2	1961.1	2732.6	4119.0
204.0	614.6	2075.6	2739.8	4111.0
203.0	621.6	2214.5	2744.9	4178.6
209.6	601.6	2338.7	2810.1	4237.9
213.0	478.8	2415.3	2842.1	4126.2
215.1	468.2	2508.4	2908.5	4154.0
220.7	416.6	2463.5	2891.8	4177.7
229.5	444.3	2375.2	2833.5	4155.5
241.3	470.6	2321.7	2753.8	4141.2
240.3	469.9	2222.3	2723.1	4129.9
237.0	460.9	2048.1	2788.2	4207.7
231.4	454.5	1864.5	2660.0	4129.5
