0.0	0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0	0.0
0.0	522.8	1569.5	2497.0	3466.9
0.0	837.1	1663.5	2635.8	3534.0
0.0	1069.9	1921.3	2766.4	3495.3
0.0	1038.2	1890.1	2756.8	3480.6
0.0	762.3	1703.6	2523.9	3384.1
0.0	802.6	1889.2	2561.2	3395.1
0.0	1158.3	1823.4	2738.9	3443.1
0.0	1047.0	1783.0	2703.2	3479.7
0.0	904.2	1802.8	2690.4	3477.4
0.0	1001.7	1813.4	2667.6	3502.8
0.0	1038.2	1798.7	2696.4	3582.3
0.0	1112.6	1804.1	2705.8	3578.3
0.0	766.3	1719.5	2672.5	3477.7
0.0	562.9	1776.8	2700.8	3379.7
0.0	795.5	1642.6	2590.6	3377.3
375.0	503.7	1068.9	2441.7	3246.6
375.0	491.7	1107.3	2404.8	3155.1
0.0	500.2	1158.9	2371.2	3125.7
106.3	513.9	1233.1	2371.2	3129.9
0.0	513.8	1297.3	2364.5	3151.1
117.6	515.8	1377.5	2356.2	3110.3
114.0	486.5	1435.5	2333.0	3090.3
114.3	475.9	1478.5	2332.3	3230.0
111.9	401.9	1518.8	2302.8	3383.8
93.0	267.1	1513.3	2367.9	3379.8
233.6	576.3	1563.0	2468.1	3355.5
228.9	387.9	1597.9	2525.3	3458.4
111.8	431.2	1641.7	2507.3	3477.9
110.9	444.2	1644.0	2493.1	3345.3
111.9	439.1	1626.1	2519.5	3344.4
111.8	427.1	1606.6	2534.4	3426.2
111.1	414.5	1581.6	2534.6	3472.0
110.7	390.4	1534.2	2547.5	3510.0
110.1	364.5	1565.5	2684.6	3516.5
110.1	385.7	1627.4	2913.0	3443.9
107.1	486.4	2175.5	3076.9	3569.4
111.1	510.1	2276.6	2960.6	3546.3
106.2	548.2	1877.1	2588.9	3168.8
0.0	724.5	1586.7	2464.2	3067.2
107.1	742.0	1874.5	2382.9	3124.9
115.4	415.5	1337.8	2136.5	3107.2
123.7	384.1	1268.6	2180.2	3007.5
121.2	392.0	1272.7	2290.0	3068.8
120.9	459.7	1300.2	2272.7	3047.6
120.5	480.0	1311.8	2334.4	3111.4
119.5	483.0	1355.6	2402.0	3143.1
120.0	489.5	1404.5	2429.4	3099.9
118.9	494.9	1426.3	2487.4	3121.4
118.9	493.8	1435.7	2522.2	3183.8
119.4	486.4	1449.9	2554.4	3346.4
120.7	480.7	1454.8	2577.8	3385.9
122.8	469.6	1466.9	2594.0	3379.2
123.8	426.7	1454.7	2570.4	3426.9
124.7	400.6	1397.2	2579.9	3514.1
123.6	451.4	1426.6	2611.8	3564.1
122.4	487.9	1519.9	2651.0	3638.7
120.0	463.4	1500.3	2679.5	3813.5
120.0	441.1	1518.0	2820.0	3737.0
114.3	430.2	1533.9	2882.9	3616.3
121.2	430.6	1284.0	2580.4	3447.2
123.7	396.6	1242.7	2519.7	3362.2
125.2	399.8	1227.4	2506.3	3340.9
125.2	391.2	1209.4	2483.4	3386.7
124.6	387.0	1162.3	2511.3	3406.0
123.7	368.7	1114.6	2533.0	3424.9
122.5	365.0	1084.1	2524.8	3426.0
122.1	374.7	1072.5	2524.3	3447.4
121.2	421.5	1059.0	2536.0	3468.5
