0.0	0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0	0.0
0.0	1053.3	2119.2	3331.0	4225.3
0.0	981.0	2028.5	3164.0	4137.7
0.0	851.2	1917.8	2989.4	4141.9
0.0	862.2	1942.1	3067.1	4185.9
0.0	867.8	1892.8	3221.7	4257.3
0.0	831.1	1864.1	3135.5	4255.8
0.0	931.1	1907.9	3141.6	4187.9
0.0	997.3	1922.6	3139.6	4150.6
0.0	1017.2	1846.5	3108.3	4087.1
0.0	1026.0	1791.7	2973.3	4040.8
0.0	985.1	1810.9	2946.8	4119.2
0.0	970.3	1794.6	3022.6	4229.8
0.0	941.7	1678.2	3140.6	4126.3
0.0	1166.5	2270.7	3539.0	4366.1
0.0	1288.6	2404.3	3507.8	4409.4
0.0	958.4	2288.4	3340.1	4303.6
0.0	1074.7	2137.6	3263.0	4285.3
0.0	1120.3	2287.1	3286.1	4375.4
0.0	1113.1	2305.0	3216.5	4433.9
0.0	1122.2	2267.7	3209.4	4327.1
0.0	1047.9	2248.6	3304.8	4280.2
0.0	991.5	2256.0	3330.0	4202.3
0.0	1191.1	2409.0	3474.5	4188.1
0.0	1205.6	2069.7	3220.1	4084.8
0.0	1019.7	1612.8	3233.5	4069.7
0.0	996.8	1554.3	3104.5	4007.3
0.0	925.0	1447.3	3101.4	4043.3
222.6	907.6	1450.7	3136.4	4065.6
166.0	873.2	1474.3	3141.3	3992.2
169.1	848.9	1462.5	3101.0	3906.5
170.6	798.1	1425.8	3053.1	3884.1
171.3	726.5	1433.9	2912.3	3899.0
167.0	348.2	1479.6	2728.4	4014.5
163.9	331.9	1509.3	2575.9	4038.9
83.0	326.3	1490.8	2512.3	3920.0
164.8	331.2	1557.7	2519.5	4091.8
163.6	318.2	1630.2	2482.4	4154.2
159.2	309.0	2231.3	3040.1	4209.9
157.7	288.5	2122.1	3091.1	4231.2
73.3	364.4	1791.0	3172.0	4206.9
69.8	1225.6	2183.2	3463.4	4420.2
135.3	445.4	1230.8	2940.4	4193.9
0.0	1114.8	1197.8	3292.0	4354.9
0.0	803.6	1218.5	3051.7	4446.4
0.0	644.0	1187.9	2953.2	4405.4
342.1	470.1	1087.5	3112.5	4075.3
209.2	461.8	1056.5	2873.0	3846.3
177.0	630.7	2667.2	3530.4	4375.9
172.6	540.6	930.5	3084.9	3768.1
171.6	554.7	907.9	3104.4	3580.6
174.2	573.9	906.9	3369.0	4101.4
178.6	587.9	938.0	3388.1	4193.2
181.1	649.5	986.8	3422.4	4255.3
184.1	648.5	1041.6	3354.3	4324.2
187.1	662.5	1162.0	3321.9	4250.0
188.9	656.4	1281.2	3277.3	4129.4
191.2	662.9	1465.9	3224.3	3989.8
194.3	662.4	1740.4	2841.1	3678.4
198.9	629.1	1903.3	3078.0	3829.8
205.5	539.9	2112.3	3210.5	4281.0
212.8	432.8	2252.8	3493.4	4416.5
217.7	501.5	2302.7	3276.1	4304.9
224.5	541.4	2279.6	3070.1	4186.0
235.4	508.0	2161.3	2827.1	4224.1
241.1	384.8	1965.6	2749.1	4311.7
246.7	382.2	2103.4	2863.1	4425.6
243.9	830.1	2315.8	3207.2	4525.5
81.3	904.6	2236.0	3208.1	4429.0
