0.0	0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0	0.0
0.0	651.4	1751.2	2509.7	3369.5
0.0	665.6	1694.5	2512.2	3389.0
0.0	657.0	1584.4	2493.6	3401.5
0.0	660.3	1569.1	2586.7	3422.4
0.0	702.4	1562.6	2602.2	3378.4
0.0	753.0	1711.1	2630.3	3355.4
0.0	602.0	1688.0	2564.9	3389.9
0.0	867.5	1677.4	2725.8	3448.6
0.0	820.3	1625.6	2639.4	3293.9
0.0	929.7	1753.3	2612.4	3281.8
0.0	1066.8	1915.2	2689.3	3440.9
0.0	809.1	1677.1	2586.0	3355.8
0.0	1039.8	1850.9	2677.2	3496.9
0.0	980.9	1891.0	2654.9	3532.8
0.0	950.0	1927.0	2670.0	3596.0
0.0	921.1	1903.6	2638.8	3632.4
0.0	1106.1	1913.4	2591.6	3785.3
230.8	982.4	1960.3	2723.3	3743.9
153.8	937.0	1942.9	2811.8	3697.2
0.0	933.1	1951.5	2754.8	3625.7
375.0	877.2	1975.2	2618.3	3566.9
0.0	825.1	1952.0	2571.5	3601.7
235.3	930.3	2019.8	2697.5	3728.7
0.0	834.8	1958.8	2728.7	3729.2
0.0	917.9	1980.5	2624.7	3622.0
0.0	711.1	2007.2	2658.3	3673.9
0.0	868.0	2009.7	2701.8	3665.0
0.0	963.9	2026.5	2658.1	3523.4
0.0	996.7	2031.1	2624.6	3523.1
300.0	606.9	2010.2	2655.6	3496.0
0.0	342.2	2045.8	2700.8	3478.1
0.0	342.6	2087.1	2763.2	3457.5
127.7	439.2	2095.2	2768.7	3435.8
125.0	322.0	2113.4	2802.7	3440.7
123.8	280.6	2115.8	2823.1	3423.9
123.6	289.8	2104.9	2798.9	3386.1
123.4	421.1	2042.8	2673.1	3329.6
122.7	263.4	1896.1	2486.7	3221.3
118.4	235.0	1830.2	2431.7	3232.0
110.1	246.5	1823.8	2421.6	3267.3
115.8	235.7	1800.9	2404.7	3270.3
111.9	728.5	1790.2	2445.2	3285.7
112.0	436.6	1918.6	2599.8	3333.7
0.0	448.8	1990.2	2697.2	3382.7
267.3	415.7	1963.0	2699.6	3298.3
134.7	459.3	1942.3	2697.5	3214.7
144.6	456.2	1908.7	2681.2	3286.9
150.5	517.6	1883.1	2652.6	3300.0
155.8	429.4	1859.1	2672.0	3332.8
164.5	541.4	1807.1	2649.3	3417.5
167.1	409.3	1653.7	2578.3	3134.8
166.7	445.3	1552.2	2542.8	3137.5
74.4	364.4	1561.5	2440.5	3064.2
157.9	310.6	1590.0	2456.6	2920.2
153.8	308.9	1566.1	2458.8	2887.7
150.0	306.9	1428.0	2501.6	2601.4
146.3	313.9	1372.2	2534.2	2635.9
153.8	304.6	1426.4	2625.9	2668.6
142.9	283.5	1430.3	2482.6	2702.8
148.1	276.6	1382.0	2330.7	2662.0
137.9	272.3	1428.6	2567.1	3402.7
68.6	268.7	1812.8	2537.0	3565.3
133.3	284.1	1428.1	2498.7	3040.4
131.9	288.6	1520.3	2508.1	3093.8
127.7	281.6	1565.6	2491.2	2957.3
130.4	257.8	1584.6	2489.5	3301.8
129.0	251.3	1563.5	2517.0	3526.2
122.4	246.1	1581.4	2553.1	3592.8
